"","pref","year","prov","mayor_term","invest","state_share","soe_share","local_share","local_soe_share","nonlocal_soe_share","nonlocal_nonsoe_share","local_nonsoe_share","invest_l","mayor_term1","mayor_age","gender_fem.y","ethnicity.y","edu_onjob.y","lgdp_pc","lpopul","lfiscal","distCity","industryOptionalName","projName","first_con_mayor","projRid","cooperationTerm","returnMode","local_size","soe_size","local_soe_size","local_nonsoe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","type"
"1683","平顶山市",2017,"河南省",1,314220000,NA,NA,NA,NA,NA,NA,NA,19.5656039354837,1,55,0,0,18,10.5107499939389,6.34212141872115,14.0343271615273,410400,"义务教育","河南省平顶山市叶县昆西中学及昆北学校新建PPP项目",1,"caee219d59ab4849972e3e8c9f572b64",13,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"1684","潍坊市",2017,"山东省",1,5196290000,NA,NA,NA,NA,NA,NA,NA,22.3712107463605,1,54,0,0,18,10.9899429109336,6.80350525760834,15.4671204013443,370700,"园区开发","昌乐县九龙湖生态区项目",1,"cb637a75b9ff4242bc86cec8b6646c2c",13,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1685","潍坊市",2017,"山东省",1,4499290000,NA,NA,NA,NA,NA,NA,NA,22.2271854434967,1,54,0,0,18,10.9899429109336,6.80350525760834,15.4671204013443,370700,"城镇化建设","潍坊站南广场片区综合开发项目",1,"c710045679d7454f9bfa61b7957ee15c",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1686","锦州市",2016,"辽宁省",2,1047109800,NA,NA,NA,NA,NA,NA,NA,20.7692996343964,2,53,0,0,18,10.6737577981427,5.71227960491015,13.5347220038567,210700,"市政道路","锦州南站及桃园地区基础设施配套工程",0,"c7bf8ef5248b44df87469161d2c58d03",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1687","张家口市",2017,"河北省",1,2662870000,10,10,10,10,0,45,0,21.7026703254631,1,48,0,0,18,10.4085566391897,6.1527326947041,14.1640313469596,130700,"一级公路","河北省张家口市冬奥会交通基础设施三线一场项目",1,"d6766c6fb7c543d6b55f22505cce2915",17,"3",26628700000,26628700000,26628700000,0,24.0052554184947,24.0052554184947,0,24.0052554184947,"Public Transportation"
"1688","百色市",2017,"广西壮族自治区",5,26057845900,NA,NA,NA,NA,NA,NA,NA,23.9835847459788,5,52,0,1,21,10.3378963870341,6.0330862217988,13.5858822761607,451000,"高速公路","广西百色市西林至田林（滇桂界）高速公路项目",0,"d079a00ffb664e2ea670c73e5e8cee65",35,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1689","石家庄市",2016,"河北省",1,15430340000,0,0,0,0,0,0.97,0,23.4596015380755,1,55,0,0,18,10.8404236937208,6.93618723297637,15.1374074546643,130100,"园区开发","河北省石家庄市藁城区产业市镇片区开发PPP项目",0,"d1a6f020c6734a6baaaa837f9a2ca4a9",30,"3",0,0,0,0,0,0,0,0,"Constrcution"
"1690","安庆市",2017,"安徽省",2,830230000,NA,NA,NA,NA,NA,NA,NA,20.5372133288012,2,55,0,0,18,10.413132479554,6.2709884318583,14.0623276662226,340800,"一级公路","安徽省安庆市宿松县S249（S213）破凉至牌楼公路工程PPP项目",0,"d9da64cba0174dd19737d43873c8e7b3",18,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1691","聊城市",2017,"山东省",1,659512400,0,0,0,0,0,100,0,20.3070113320677,1,52,0,0,21,10.7710921148332,6.45047042214418,14.4441101506789,371500,"其他","山东省聊城市茌平县创森及生态综合治理PPP项目",0,"db89aec72c5e4f52aea074dceaceb8c9",20,"3",0,0,0,0,0,0,0,0,"City Management"
"1692","巴音郭楞蒙古自治州",2017,"新疆维吾尔自治区",1,446375000,0,93.63,93.63,93.63,0,0,0,19.9166699638789,1,55,0,1,12,NA,NA,NA,652800,"文化场馆","库尔勒市民服务中心、图书馆、科技馆PPP项目",0,"dc4a6a323ffe4e6ca9aeaf6d1f34ec19",21,"3",41794091250,41794091250,41794091250,0,24.4560208088536,24.4560208088536,0,24.4560208088536,"Culture"
"1693","黄冈市",2017,"湖北省",1,488299300,NA,NA,NA,NA,NA,NA,NA,20.0064390954859,1,48,0,0,18,10.2173124050891,6.61606518513282,13.9938609066054,421100,"排水","湖北省红安县乡镇生活污水治理PPP项目",0,"e98e655d13c8449cbb384778cd579095",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"1694","毕节市",2017,"贵州省",1,679720000,NA,NA,NA,NA,NA,NA,NA,20.3371915066302,1,55,0,0,12,10.108222704167,6.82110747225646,13.9344902107221,520500,"智慧城市","赫章县智慧赫章建设PPP项目",0,"ea807fad8cec46c9bd63e4f6de3db14c",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Science & Technology"
"1695","省直辖行政单位",2017,"海南省",NA,646820000,NA,NA,NA,NA,NA,NA,NA,20.2875786066487,NA,NA,NA,NA,12,NA,NA,NA,460900,"垃圾发电","海南省琼海市生活垃圾焚烧发电厂扩建工程PPP项目",NA,"ed362c06aa494b3192c53ae461b78fd2",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"1696","张家口市",2017,"河北省",1,661555500,3.78,30.23,3.78,30.23,26.45,0,0,20.3101044382266,1,48,0,0,18,10.4085566391897,6.1527326947041,14.1640313469596,130700,"城镇化建设","河北省张家口市怀安高铁新城配套基础设施建设PPP项目",1,"f4385a7643f3411289f45e5268220237",12,"1",2500679790,19998822765,19998822765,0,21.639828448258,23.718939247068,0,23.718939247068,"Constrcution"
"1697","聊城市",2017,"山东省",1,1453238000,NA,NA,NA,NA,NA,NA,NA,21.0970600071574,1,52,0,0,21,10.7710921148332,6.45047042214418,14.4441101506789,371500,"其他","山东省聊城市临清市政公共基础设施建设（一期）项目",0,"ff3bad1976454d9ca8b4a06d4acd52dd",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1698","贵阳市",2017,"贵州省",5,2651390000,NA,NA,NA,NA,NA,NA,NA,21.6983498677295,5,50,0,0,18,11.123904409278,5.99396142730657,15.1138424535896,520100,"一级公路","贵州省贵阳市开阳县G354肖家坳至开阳县城公路改扩建工程PPP项目",0,"fe4d0c9228cc46f09c345659a05084ea",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1699","哈尔滨市",2017,"黑龙江省",6,247935000,NA,NA,NA,NA,NA,NA,NA,19.3286771730017,6,54,0,0,18,11.057928667831,6.86901445066571,15.1405633569992,230100,"排水","黑龙江省哈尔滨市2017年路桥工程PPP项目排水工程项目包",0,"ba2732365ecd4fb8bdf55f511fd5f068",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"1700","蚌埠市",2016,"安徽省",4,110904300,NA,NA,NA,NA,NA,NA,NA,18.5241782252389,4,53,0,1,21,10.5523431849629,5.93051956148054,13.9951627217635,340300,"垃圾处理","安徽省蚌埠市五河县农村垃圾综合治理PPP项目",0,"b6bcfbb769484c44b90d6601bddd662e",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"1701","长治市",2017,"山西省",2,124706100,20,20,100,100,0,0.1,80,18.6414703268556,2,53,0,0,21,10.5203744463742,5.82600010738045,13.8006791138364,140400,"义务教育","山西省长治市屯留县屯留一中教学教研综合楼及麟绛 中心学校PPP项目",1,"c04d2341b590458982aa46df84cf4a21",11,"1",12470610000,2494122000,12470610000,9976488000,23.2466405129239,23.2466405129239,23.0234969616297,21.6372026008105,"Education"
"1702","绵阳市",2017,"四川省",3,428060000,NA,NA,NA,NA,NA,NA,NA,19.8747739306367,3,46,0,0,21,10.5506431492451,6.30078579466324,13.8889849723198,510700,"二级公路","四川省绵阳市三台县S209梓潼界至三台大英界改造提升工程（塔山至永新段）PPP项目",0,"b97540910cd94deeb4db88efaac761e5",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1703","三门峡市",2017,"河南省",2,2171293000,NA,NA,NA,NA,NA,NA,NA,21.4985886795837,2,51,0,0,21,10.9834944968787,5.43372200355424,13.8167258192351,411200,"普通高校","三门峡职业技术学院新校区建设",0,"b8361c0b852a4ae6b8473b8532705ad4",23,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"1704","南阳市",2017,"河南省",2,561035300,NA,NA,NA,NA,NA,NA,NA,20.1452943848585,2,54,0,0,18,10.3420650120945,7.08590146436561,14.328740090026,411300,"其他","河南省南阳市淅川县中共县委党校和第五高级中学项目",0,"c734f78a2d574f81a56e5afb7b8cc8e9",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"1705","遵义市",2017,"贵州省",3,337240000,NA,NA,NA,NA,NA,NA,NA,19.6363054010187,3,50,0,0,21,10.56382741012,6.68710860786651,14.4440818833564,520300,"其他","贵州省遵义市习水县教育培训设施建设PPP项目",0,"c9bebf1e99884b9eb76456bbcdf2945a",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1706","赣州市",2017,"江西省",1,1438098400,NA,NA,NA,NA,NA,NA,NA,21.0865875222769,1,54,0,0,12,10.1566169993406,6.87832646829133,14.7041439267152,360700,"其他","江西省赣州市信丰工业园智能制造科技园PPP项目",0,"c2a3df082abd40bc9c4c2e990d6485af",12,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Science & Technology"
"1707","市辖区",2016,"北京市",NA,199070000,0,51,99,99,0,0,48,19.1091670796301,NA,NA,NA,NA,12,NA,NA,NA,110100,"污水处理","大兴区礼贤镇农村污水治理工程",NA,"cdb7f4b5afc54fe18e8a6e27134b4933",15,"1",19707930000,10152570000,19707930000,9555360000,23.7042869298154,23.7042869298154,22.9803680906427,23.0409927124529,"Environment"
"1708","宿州市",2017,"安徽省",1,2.5e+08,0,0,0,0,0,46.67,0,19.3369714758265,1,52,0,0,21,10.0969962987206,6.4831073514572,13.7707725726174,341300,"污水处理","安徽省宿州市砀山县砀山县镇（园区）建成区污水治理 一期工程PPP项目",0,"ce6ca90b680b44d39a80021869682e23",25,"3",0,0,0,0,0,0,0,0,"Environment"
"1709","南阳市",2017,"河南省",2,13817148400,NA,NA,NA,NA,NA,NA,NA,23.3491762953555,2,54,0,0,18,10.3420650120945,7.08590146436561,14.328740090026,411300,"林业","南阳市国家储备林基地建设（一期）PPP项目",0,"cec13d8665e946ea81da2533b49c1f13",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Agriculture"
"1710","泰州市",2017,"江苏省",2,2972279200,4,4,4,4,0,36.01,0,21.8125949028619,2,54,0,0,21,11.3888350797392,6.23048144757848,14.9823420856095,321200,"其他","泰兴经济开发区产业创新中心及配套设施项目",1,"ced0dd22c87d4d72929b46806b9edeec",15,"3",11889116800,11889116800,11889116800,0,23.1988892640659,23.1988892640659,0,23.1988892640659,"Others"
"1711","安庆市",2017,"安徽省",2,46705600,NA,NA,NA,NA,NA,NA,NA,17.6593746297969,2,55,0,0,18,10.413132479554,6.2709884318583,14.0623276662226,340800,"综合治理","安徽省安庆市宿松县农村生活垃圾综合治理PPP项目",0,"cf28852876eb4027bbfb377bcf1df42c",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"1712","市辖区",2017,"天津市",NA,1333529400,0,0,100,100,0,0,100,21.0110949485874,NA,NA,NA,NA,12,NA,NA,NA,120100,"污水处理","天津市宝坻区2017年农村生活污水处理和旱厕改造PPP项目",NA,"d1fa09a95165496c88938dfdf0859442",10,"1",133352940000,0,133352940000,133352940000,25.616265134583,25.616265134583,25.616265134583,0,"Environment"
"1713","荆州市",2017,"湖北省",1,3832830000,NA,NA,NA,NA,NA,NA,NA,22.0668692706785,1,47,0,0,12,10.3190679943854,6.4707995037826,13.9591683797971,421000,"城镇化建设","湖北省荆州市洪湖市新滩美好未来新城PPP项目（一期）",1,"d214e16223dc4bee8320369aff033758",20,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1714","南阳市",2017,"河南省",2,430796300,NA,NA,NA,NA,NA,NA,NA,19.8811459145374,2,54,0,0,18,10.3420650120945,7.08590146436561,14.328740090026,411300,"二级公路","河南省南阳市方城县S328、S526公共道路工程PPP项目",0,"d469143e516943d08b1a4745f95c8fb5",12,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1715","成都市",2017,"四川省",1,882370000,NA,NA,NA,NA,NA,NA,NA,20.5981220271389,1,54,0,0,21,11.2510410853396,7.24351297466548,16.2797134395506,510100,"综合治理","四川省崇州市主城区水环境治理项目",0,"d2cf168c137d45969da2eb9c255f7a42",18,"3",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"1716","遵义市",2017,"贵州省",3,416301800,NA,NA,NA,NA,NA,NA,NA,19.8469210359608,3,50,0,0,21,10.56382741012,6.68710860786651,14.4440818833564,520300,"旅游配套设施","鳛部园区PPP基础设施建设项目(二期)",0,"daebc296671448de9b3ef8cb992a78b5",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"1717","九江市",2017,"江西省",1,191621600,5,5,5,5,0,95,0,19.0710331520112,1,54,0,0,18,10.6767851272789,6.25382881157547,14.7730169348682,360400,"水库","江西省鄱阳湖区单退圩堤共青城市浆潭联圩加固整治工程PPP项目",0,"dbfbc876307d4e058685a0bfe179886d",11,"1",958108000,958108000,958108000,0,20.6804710654891,20.6804710654891,0,20.6804710654891,"Water Conservancy"
"1718","邯郸市",2017,"河北省",1,1358842500,0,19.49,19.49,19.49,0,0,0,21.0298990713594,1,49,0,0,12,10.4706462496423,6.96129604591017,14.5309171493763,130400,"防洪","河北省邯郸市东区防洪排涝体系（新开河工程和支漳河分洪道综合整治工程（水利部分））PPP项目",1,"e3436acdc2584c2c93c9ece1dc3c2fe4",15,"3",26483840325,26483840325,26483840325,0,23.9998005849167,23.9998005849167,0,23.9998005849167,"Water Conservancy"
"1719","常州市",2017,"江苏省",1,1481167400,10,0,10,10,0,89.98,10,21.1160963975798,1,47,0,0,21,11.7176687651989,5.92692602597041,15.3847304601096,320400,"污水处理","溧阳市农村生活污水综合治理（含集镇区雨污分流）项目",1,"e609521f092749d28d8de17d7666ea6f",29,"1",14811674000,0,14811674000,14811674000,23.4186814906413,23.4186814906413,23.4186814906413,0,"Environment"
"1720","衡水市",2016,"河北省",5,9e+07,NA,NA,NA,NA,NA,NA,NA,18.3153202282945,5,51,0,0,21,10.2235036988118,6.11425723569485,13.6935180498976,131100,"文化场馆","河北省衡水市武邑县武邑文体综合馆建设（PPP）项目",0,"e6d409ab8ee2487c85d7db158d7ccb08",10,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Culture"
"1721","德州市",2017,"山东省",1,39608700,NA,NA,NA,NA,NA,NA,NA,17.4945593490646,1,42,0,0,21,10.8367533886162,6.38519439899773,14.422599180186,371400,"污水处理","山东省乐陵市杨安镇污水处理厂及配套管网PPP项目",0,"ea59e2e17b96428e8670818ed88597ec",26,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"1722","延边朝鲜族自治州",2017,"吉林省",5,2126916200,20,20,20,20,0,79.99,0,21.4779389741749,5,56,0,1,18,NA,NA,NA,222400,"其他","吉林省图们市石岘浆纸木质素化工循环经济特色工业园区PPP项目",0,"ee1c1869bdf543d09d2de3f5405196af",17,"3",42538324000,42538324000,42538324000,0,24.4736712477524,24.4736712477524,0,24.4736712477524,"Others"
"1723","巴音郭楞蒙古自治州",2017,"新疆维吾尔自治区",1,1.26e+08,NA,NA,NA,NA,NA,NA,NA,18.6517924649158,1,55,0,1,12,NA,NA,NA,652800,"供水","和静县县城给水改扩建工程建设项目",0,"f2c9f510039d49ff9633d7b0e6342521",22,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"1724","佳木斯市",2017,"黑龙江省",1,499005700,NA,NA,NA,NA,NA,NA,NA,20.0281280764962,1,54,0,0,18,10.5153704462651,5.47227067367148,12.8417681339542,230800,"市政道路","黑龙江省佳木斯市富锦市滨江大街及沿江景观带工程项目",0,"f869ecdc2dcc425e9ccab0bc2b90c353",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1725","二师",2017,"新疆生产建设兵团",NA,1.92e+09,NA,NA,NA,NA,NA,NA,NA,21.3755910229861,NA,NA,NA,NA,12,NA,NA,NA,660200,"其他","二师铁门关市铁门关市铁西区基础设施建设PPP项目",NA,"f8caff97ae08424e9c8992376365b119",12,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1726","朔州市",2015,"山西省",2,755268000,NA,NA,NA,NA,NA,NA,NA,20.4425832111149,2,51,0,0,18,10.9572419355624,5.16706907993808,4.46118202572151,140600,"普通高校","山西省朔州市怀仁陶瓷职业技术学院PPP建设项目",0,"f3af8ebdd7eb46e39e7f104d0cca3592",25,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"1727","淄博市",2017,"山东省",1,696700000,2.22,0,44.44,44.44,0,0,44.44,20.3618654600003,1,48,0,0,21,11.4572753248781,6.06842558824411,15.0549786832407,370300,"其他","山东省淄博市张店区淄博园区基础设施提升改造工程PPP项目",1,"d43119df598c4b9288ebb4b35f0e6545",12,"3",30961348000,0,30961348000,30961348000,24.1560054248041,24.1560054248041,24.1560054248041,0,"Housing"
"1728","安阳市",2016,"河南省",1,228781300,NA,NA,NA,NA,NA,NA,NA,19.2482770833605,1,49,0,0,12,10.5140137044077,6.42559809356383,13.90757365351,410500,"公园","河南省安阳市迎宾公园PPP项目",0,"b857d343a9be4f3f825db647c7c1af6e",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"1729","德州市",2017,"山东省",1,638400000,NA,NA,NA,NA,NA,NA,NA,20.2744756040999,1,42,0,0,21,10.8367533886162,6.38519439899773,14.422599180186,371400,"其他","武城县中小学全面改薄建设PPP项目",0,"c0828423576749cc8d3ddcd79ef3f122",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1730","景德镇市",2017,"江西省",1,149930000,NA,NA,NA,NA,NA,NA,NA,18.8256790764711,1,47,1,0,18,10.8393652021683,5.12989871492307,13.6958426219989,360200,"景观绿化","景德镇高新区环境提升改造工程PPP项目",1,"c1cc6963e7fb4332bd9c7d32467df530",14,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1731","石家庄市",2017,"河北省",1,497126000,NA,NA,NA,NA,NA,NA,NA,20.0243540730566,1,54,0,0,21,10.9183014787688,6.94505106372583,15.2282613411014,130100,"普通高中","河北省石家庄市藁城区第一中学新校区PPP项目",0,"cf3b754588e74645b6ec08a7cf21eae8",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"1732","邢台市",2017,"河北省",2,252512900,NA,NA,NA,NA,NA,NA,NA,19.3469728944836,2,48,0,0,18,10.2049985629244,6.66949808985788,13.9241873686321,130500,"市政道路","河北省邢台市任县“三路一馆”PPP项目",0,"cb5f076b37a44a30a72cede7fefad061",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1733","潍坊市",2016,"山东省",5,164691000,5,0,100,100,0,0,100,18.919581548846,5,54,0,0,18,10.9299591634266,6.79538133776192,15.3934695679437,370700,"市政道路","峡山区兴峡路北段、峡寿街跨潍河大桥建设政府和社会资本合作（PPP）项目",1,"cb799d00dd89424e92e4c178a9927c70",10,"1",16469100000,0,16469100000,16469100000,23.5247517348949,23.5247517348949,23.5247517348949,0,"Public Transportation"
"1734","泰州市",2016,"江苏省",1,863300000,5,5,5,5,0,90,0,20.5762728132058,1,53,0,0,21,11.283248114805,6.23018612838551,14.9678531690534,321200,"一级公路","江苏省兴化市351省道、231省道兴化市合陈至临城公路（昌荣-204国道）改扩建工程",1,"d09d5ed212e945eba787239dce4c6e7a",15,"1",4316500000,4316500000,4316500000,0,22.1857107258715,22.1857107258715,0,22.1857107258715,"Public Transportation"
"1735","南充市",2017,"四川省",1,2057591100,NA,NA,NA,NA,NA,NA,NA,21.4448017665705,1,43,0,0,12,10.1608779292455,6.60800062529609,13.7572329298023,511300,"园区开发","四川省南充市西充产业新城PPP项目",0,"d868d766865442caa04a2305ebf3f9c4",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"1736","省直辖县级行政单位",2017,"湖北省",NA,1321670000,NA,NA,NA,NA,NA,NA,NA,21.00216192543,NA,NA,NA,NA,12,NA,NA,NA,429000,"市政道路","湖北省潜江市东荆新区城市路网建设工程项目",NA,"e063c37dca7d4c658281b90fe15b56ea",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1737","赣州市",2017,"江西省",1,1993730000,NA,NA,NA,NA,NA,NA,NA,21.4132730930992,1,54,0,0,12,10.1566169993406,6.87832646829133,14.7041439267152,360700,"一级公路","江西省赣州市于都县瑞兴于快速交通走廊项目",0,"e08bb4c425ac4d0da66a7532d6644525",13,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1738","临沂市",2017,"山东省",1,590434900,NA,NA,NA,NA,NA,NA,NA,20.1963699419696,1,53,0,0,18,10.56625284221,7.03966034986208,14.8936367658351,371300,"市政道路","临沂市罗庄区城区路网建设项目",0,"dd22bf7d2fa249c3a3cce06834a16085",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"1739","巴音郭楞蒙古自治州",2017,"新疆维吾尔自治区",1,127200000,NA,NA,NA,NA,NA,NA,NA,18.6612712088703,1,55,0,1,12,NA,NA,NA,652800,"污水处理","和静县县城排水改扩建工程建设项目",0,"df0dadba97b44ef78a2053ff84c899c9",22,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"1740","日照市",2017,"山东省",1,3420350000,33.76,33.76,33.76,33.76,0,63.61,0,21.9530087219659,1,50,0,0,21,11.0406312142531,5.7037824746562,14.0680575596477,371100,"文化场馆","日照科技文化中心PPP项目",0,"e5fe9c37fe9f4be0bab989ffe3177f41",17,"3",115471016000,115471016000,115471016000,0,25.4722853917023,25.4722853917023,0,25.4722853917023,"Culture"
"1741","遵义市",2017,"贵州省",3,849756400,NA,NA,NA,NA,NA,NA,NA,20.5604602781391,3,50,0,0,21,10.56382741012,6.68710860786651,14.4440818833564,520300,"旅游配套设施","贵州省遵义市习水县仙源示范小镇基础设施PPP建设项目",0,"e986bbf8ec0b415db0ef6db17e2f6e81",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"1742","吕梁市",2017,"山西省",2,484110000,0,0,0,0,0,49,0,19.9978227115856,2,54,0,0,18,10.1618437956061,5.96870755998537,13.7056822990102,141100,"景观绿化","山西省吕梁市交口县南山生态综合治理和南山河两岸环境综合治理PPP项目",0,"f78c2261c24b404a9672fabb58104a29",15,"1",0,0,0,0,0,0,0,0,"Constrcution"
"1743","哈尔滨市",2017,"黑龙江省",6,1166220400,NA,NA,NA,NA,NA,NA,NA,20.8770339293107,6,54,0,0,18,11.057928667831,6.86901445066571,15.1405633569992,230100,"供水","黑龙江省哈尔滨市双城区供排水一体化PPP项目",0,"f7b49c75f37f4fdc9c48dceab0b8cd93",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
