"","distCity","year","invest","invest_n","invest_mean","cityname","cityps.x","name.x","officerID.x","gender_fem.x","birth_yr.x","ethnicity.x","home_city.x","home_prov.x","edu_first.x","college_yr.x","college_major.x","college_code.x","edu_onjob.x","edu_onjob_ps.x","firstjob_yr.x","party_yr.x","college_str_other.x","promotion.x","sec_age","ps_term","ps_begin_yr","cityps.y","name.y","officerID.y","gender_fem.y","birth_yr.y","ethnicity.y","home_city.y","home_prov.y","edu_first.y","college_yr.y","college_major.y","college_code.y","edu_onjob.y","edu_onjob_ps.y","firstjob_yr.y","party_yr.y","college_str_other.y","promotion_mayor","mayor_age","prov_id","mayor_term_id","mayor_term","mayor_begin_yr","mayor_end_yr","n_city","first_year","first_mayor","mayor_begin_age","mayor_term_rev","ting_term","ting_term_d","purge_mayor","mayor_count","vice_province","ps_term_2","sec_age_2","mayor_age_2","mayor_term_2","mayor_age_d","sec_age_d","mayor_2term","mayor_work_yr","mayor_party_yr","mayor_term1","mayor_firstyr","ps_term1","pop_eoy","pop_avg","gdp_pc","gdp","fiscal_rev_inbudget","lgdp_pc","lpop_eoy","lfiscal_rev","pref_code","invest_dummy","invest_l","provID","lpopul","lfiscal","prov_prov_ch","prov_name","prov_begin_yr","prov_end_yr","prov_ps_term","prov_home_prov","prov_college_code","prov_gov_begin_yr","local","purge_n","mayor_local","con_mayor","first_con_mayor","con_ps","purge_n_l1","purge_n_l2","fiscal_exp","employment","fiscal_rev","fixed_invest","lfiscal1","lexp","local_size","local_soe_size","local_nonsoe_size","soe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","rev_exp_ratio","mayor_tenlength"
"1876",511800,2013,0,0,0,"雅安市",1,"徐孟加",3556,0,1957,0,511500,510000,3,1979,2,10743,12,NA,1983,1979,NA,0,56,7,2007,0,"陈越良",3556,0,1962,0,350200,350000,3,1979,5,10384,12,NA,1983,1987,NA,0,51,"51",1496,2,2012,2013,21,2010,0,50,1,4,0,0,1,0,49,3136,2601,4,0,0,0,30,26,2,0,6,156.5,156.1,26157,398.0524,30.2166,10.1718721200959,5.05942545826569,3.44095000460839,511800,0,-13.8155105579643,"510000",5.05305600998021,3.4083914422424,"四川省","王东明",2013,2017,2,210000,10140,2013,NA,1,0,0,0,0,0,0,1912040,10.7,273500,2834242,12.5190569008442,14.4636812928767,0,0,0,0,0,0,0,0,6.9910054844607,2
"1877",511800,2014,1.4479e+10,1,1.4479e+10,"雅安市",1,"叶壮",2954,0,1958,0,511600,510000,3,1978,2,10246,12,NA,1982,1982,NA,0,56,1,2014,0,"兰开驰",2954,0,1961,0,510700,510000,1,NA,NA,NA,18,2,1980,1984,NA,0,53,"51",1495,1,2014,2017,21,2014,1,53,4,1,0,0,1,0,1,3136,2809,1,0,0,0,34,30,1,1,1,157,156.7,26622,417.9698,22.9386,10.189493220607,5.06259503302697,3.17549221888767,511800,1,18.7907949747576,"510000",5.05624580534831,3.13282108106819,"四川省","王东明",2013,2017,3,210000,10140,2013,NA,0,0,1,1,1,1,0,3121494,11.0555,273788,3998270,12.5201093632646,14.9538222913293,0,0,0,0,0,0,0,0,11.4011351848876,4
"1878",511800,2015,4.06701e+11,2,203350500000,"雅安市",1,"叶壮",2954,0,1958,0,511600,510000,3,1978,2,10246,12,NA,1982,1982,NA,0,57,2,2014,0,"兰开驰",2954,0,1961,0,510700,510000,1,NA,NA,NA,18,2,1980,1984,NA,0,54,"51",1495,2,2014,2017,20,2014,1,53,3,2,0,0,1,0,4,3249,2916,4,0,0,0,35,31,2,0,2,157.2,157.1,30052,462.4143,27.3788,10.310684493489,5.06386005533355,3.34564238753984,511800,1,22.1261739226833,"510000",5.05751887999511,3.30976899128845,"四川省","王东明",2013,2017,4,210000,10140,2013,NA,0,0,1,1,1,0,1,2222395,11.1269,303082,4884117,12.6217586749413,14.6140960011597,1793730000,3587460000,0,3587460000,21.3075630881418,22.000710268423,0,22.000710268423,7.33265254947506,4
"1879",511800,2016,25202050000,1,25202050000,"雅安市",1,"叶壮",2954,0,1958,0,511600,510000,3,1978,2,10246,12,NA,1982,1982,NA,0,58,3,2014,0,"兰开驰",2954,0,1961,0,510700,510000,1,NA,NA,NA,18,2,1980,1984,NA,0,55,"51",1495,3,2014,2017,21,2014,1,53,2,3,0,0,1,0,9,3364,3025,9,0,1,0,36,32,3,0,3,154.91,156.05,32523,5025788,303082,10.3897028103294,5.04927891768846,12.621761974373,511800,1,19.3450209913734,"510000",5.04284430311827,12.6217586749413,"四川省","王东明",2013,2017,5,210000,10140,2013,NA,0,0,1,1,1,0,0,1515500,11.2829,321792,5058286,12.6816606530698,14.23125597548,0,0,0,0,0,0,0,0,4.70956394192522,4
"1880",511800,2017,169255970000,3,56418656666.6667,"雅安市",1,"叶壮",2954,0,1958,0,511600,510000,3,1978,2,10246,12,NA,1982,1982,NA,0,59,4,2014,0,"兰开驰",2954,0,1961,0,510700,510000,1,NA,NA,NA,18,2,1980,1984,NA,0,56,"51",1495,4,2014,2017,20,2014,1,53,1,4,0,0,1,0,16,3481,3136,16,0,1,0,37,33,4,0,4,155,155,35335,5453272,321792,10.472629253125,5.04985600724954,12.6816637606624,511800,1,21.249507835393,"510000",5.04342511691925,12.6816606530698,"四川省","王东明",2013,2017,6,210000,10140,2013,NA,0,0,1,1,1,0,0,1373913,11.5962,348370,NA,12.7610204123311,14.1331734309824,8e+09,8e+09,8e+09,0,22.8027073787512,22.8027073787512,22.8027073787512,0,3.94383270660505,4
"1881",511900,2010,0,0,0,"巴中市",1,"李仲彬",4521,0,1959,0,511400,510000,1,NA,NA,NA,18,2,1978,1982,NA,0,51,4,2007,0,"蒲波",4521,0,1963,0,511300,510000,3,1978,2,10626,18,1,1981,1990,NA,1,47,"51",1500,3,2008,2010,21,2008,1,45,1,3,0,0,1,0,16,2601,2209,9,0,0,0,29,20,3,0,4,401.18,399.88,7548,238.316,5.3699,8.92903790648844,5.99689974959792,1.85158377087372,511900,0,-13.8155105579643,"510000",5.99441020439655,1.68080928637345,"四川省","刘奇葆",2008,2012,4,340000,10370,2008,NA,0,0,1,1,0,0,0,1030304,14.44,78160,2527000,11.2665132867167,13.84536446229,0,0,0,0,0,0,0,0,13.1819856704197,1
"1882",511900,2011,0,0,0,"巴中市",1,"李刚",2242,0,1965,0,510100,510000,1,NA,NA,NA,18,1,1982,1986,NA,0,46,1,2011,0,"周喜安",2242,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,0,48,"51",1498,1,2011,2014,21,2006,0,48,4,6,1,0,1,0,1,2116,2304,1,0,0,0,23,23,1,1,1,388.01,394.6,8618,280.9074,7.816,9.06160831817578,5.9636050502289,2.17656825241056,511900,0,-13.8155105579643,"510000",5.96103111248703,2.05617291474048,"四川省","刘奇葆",2008,2012,5,340000,10370,2008,NA,0,0,1,0,1,0,0,1367187,17.17,127430,3051200,11.7553224732063,14.1282659022538,0,0,0,0,0,0,0,0,10.7289256846896,4
"1883",511900,2012,0,0,0,"巴中市",1,"李刚",2242,0,1965,0,510100,510000,1,NA,NA,NA,18,1,1982,1986,NA,0,47,2,2011,0,"周喜安",2242,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,0,49,"51",1498,2,2011,2014,21,2006,0,48,3,7,1,0,1,0,4,2209,2401,4,0,0,0,24,24,2,0,2,389.4,388.7,10433,343.3939,12.743,9.25272913846797,5.96717185453894,2.62052960357271,511900,0,-13.8155105579643,"510000",5.9646070929381,2.54498210123014,"四川省","刘奇葆",2008,2012,6,340000,10370,2008,NA,0,0,1,0,1,0,0,1675668,17.8,200592,4746207,12.2090282733558,14.3317224497095,0,0,0,0,0,0,0,0,8.35361330461833,4
"1884",511900,2013,0,0,0,"巴中市",1,"李刚",2242,0,1965,0,510100,510000,1,NA,NA,NA,18,1,1982,1986,NA,0,48,3,2011,0,"周喜安",2242,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,0,50,"51",1498,3,2011,2014,21,2006,0,48,2,8,1,0,1,0,9,2304,2500,9,0,0,0,25,25,3,0,3,390,389.3,11823,390.4003,20.0592,9.37780206586311,5.96870755998537,3.04733751927966,511900,0,-13.8155105579643,"510000",5.96614673912369,2.99868790137962,"四川省","王东明",2013,2017,2,210000,10140,2013,NA,0,0,0,0,0,0,0,1648956,26.5,484418,6440083,13.0907034493431,14.3156529183477,0,0,0,0,0,0,0,0,3.403994071236,4
"1885",511900,2014,7e+09,1,7e+09,"巴中市",1,"李刚",2242,0,1965,0,510100,510000,1,NA,NA,NA,18,1,1982,1986,NA,0,49,4,2011,0,"周喜安",2242,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,1,51,"51",1498,4,2011,2014,21,2006,0,48,1,9,1,0,1,0,16,2401,2601,16,0,0,0,26,26,4,0,4,390.2,390.1,10665,415.9422,27.35,9.27472263090545,5.96921893816066,3.34462703017376,511900,1,18.0640058000136,"510000",5.96665942818901,3.30871652886799,"四川省","王东明",2013,2017,3,210000,10140,2013,NA,0,0,0,0,0,0,0,2049081,28.3123,330371,8457659,12.7079715443796,14.5329019579185,0,0,0,0,0,0,0,0,6.2023634035675,4
"1886",511900,2015,676788510000,13,52060654615.3846,"巴中市",1,"李刚",2242,0,1965,0,510100,510000,1,NA,NA,NA,18,1,1982,1986,NA,0,50,5,2011,NA,NA,2242,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,25,2500,NA,NA,NA,0,NA,NA,NA,NA,NA,5,383.1,386.6,13756,456.6596,33.0371,9.52923037155216,5.95090293535186,3.52745110618643,511900,1,22.6354544821559,"510000",5.9482960517066,3.49763117240346,"四川省","王东明",2013,2017,4,210000,10140,2013,NA,0,0,NA,NA,0,0,0,2460191,30.9008,390502,10202954,12.8751883698877,14.715749547171,93355384000,93355384000,38460291000,54895093000,25.2596793806968,25.2596793806968,24.3728921434071,24.7286898007933,6.30007272690025,1
"1887",511900,2016,2913413980000,19,153337577894.737,"巴中市",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"何平",NA,0,1964,0,511700,510000,3,1982,5,NA,18,0,1986,1984,NA,0,52,"51",1504,1,2016,2017,21,2016,1,52,2,1,0,0,1,0,NA,NA,2704,1,0,NA,0,30,32,1,1,NA,379.52,381.31,15076,5013438,390502,9.62085935438703,5.94153873833826,12.8751909306908,511900,1,24.0951765124789,"510000",5.9389072963693,12.8751883698877,"四川省","王东明",2013,2017,5,210000,10140,2013,NA,0,0,1,1,NA,0,0,2671902,30.0993,442911,11852485,13.001124125909,14.7983011363194,132769222218,157656922218,100526656218,57130266000,25.6118782867291,25.7836871307525,25.3336887652866,24.7685998657371,6.03259345557008,2
"1888",511900,2017,688946820000,9,76549646666.6667,"巴中市",1,"罗增斌",789,0,1967,0,510800,510000,3,1986,2,10626,21,2,1990,1993,NA,0,50,1,2017,0,"何平",789,0,1964,0,511700,510000,3,1982,5,NA,18,0,1986,1984,NA,0,53,"51",1504,2,2016,2017,20,2016,1,52,1,2,0,0,1,0,1,2500,2809,4,0,0,0,31,33,2,0,1,375,377,16415,5446605,442911,9.70595082993569,5.9295891433899,13.0011263836964,511900,1,22.653259734668,"510000",5.92692602597041,13.001124125909,"四川省","王东明",2013,2017,6,210000,10140,2013,NA,0,0,1,1,1,0,0,2814826,32.4033,455260,NA,13.0286239633014,14.8504110059226,0,30967360000,0,30967360000,0,24.156199583546,0,24.156199583546,6.18289768483943,2
"1889",512000,2010,0,0,0,"资阳市",1,"李佳",3228,1,1966,0,511400,510000,2,NA,NA,NA,18,2,1987,1985,NA,0,44,2,2009,0,"罗勤宏",3228,0,1954,0,510900,510000,NA,NA,NA,NA,18,1,1974,1975,NA,0,56,"51",1505,4,2007,2011,21,2007,1,53,2,4,0,0,1,0,4,1936,3136,16,0,0,0,36,35,4,0,2,501.35,496.25,12616,534.512,18.2977,9.44272112864287,6.21929708790832,2.95998591782496,512000,0,-13.8155105579643,"510000",6.21730445996993,2.90677536888849,"四川省","刘奇葆",2008,2012,4,340000,10370,2008,NA,0,0,0,0,1,0,0,1011007,16.07,244679,4011262,12.4077024263774,13.8264574218164,0,0,0,0,0,0,0,0,4.13197291144724,2
"1890",512000,2011,0,0,0,"资阳市",1,"李佳",3228,1,1966,0,511400,510000,2,NA,NA,NA,18,2,1987,1985,NA,0,45,3,2009,0,"罗勤宏",3228,0,1954,0,510900,510000,NA,NA,NA,NA,18,1,1974,1975,NA,0,57,"51",1505,5,2007,2011,21,2007,1,53,1,5,1,1,1,0,9,2025,3249,25,0,0,0,37,36,5,0,3,501.13,501.24,16644,657.9017,24.4679,9.71980507010283,6.21885905030973,3.23741883565108,512000,0,-13.8155105579643,"510000",6.21686554846341,3.19736205440123,"四川省","刘奇葆",2008,2012,5,340000,10370,2008,NA,0,0,0,0,1,0,0,1300249,16.51,324738,4552770,12.690773982349,14.0780663425522,0,0,0,0,0,0,0,0,4.00399398900036,2
"1891",512000,2012,0,0,0,"资阳市",1,"李佳",3228,1,1966,0,511400,510000,2,NA,NA,NA,18,2,1987,1985,NA,0,46,4,2009,0,"邓全忠",3228,0,1962,0,0,0,3,1979,1,10611,18,2,1983,1982,NA,0,50,"51",1506,1,2012,2014,21,2003,0,50,3,10,1,0,1,0,16,2116,2500,1,0,0,0,29,30,1,1,4,503.9,502.5,22931,836.4437,32.4738,10.040244985891,6.22436038986487,3.5107630432872,512000,0,-13.8155105579643,"510000",6.22237783568655,3.48043361037278,"四川省","刘奇葆",2008,2012,6,340000,10370,2008,NA,0,0,1,0,1,0,0,1540424,17.4,407333,5939273,12.9173863117146,14.2475682611703,0,0,0,0,0,0,0,0,3.78173140894551,3
"1892",512000,2013,0,0,0,"资阳市",1,"李佳",3228,1,1966,0,511400,510000,2,NA,NA,NA,18,2,1987,1985,NA,0,47,5,2009,0,"邓全忠",3228,0,1962,0,0,0,3,1979,1,10611,18,2,1983,1982,NA,0,51,"51",1506,2,2012,2014,21,2003,0,50,2,11,1,0,1,0,25,2209,2601,4,0,0,0,30,31,2,0,5,505.9,504.9,27283,984.7194,40.7333,10.2140190765856,6.2283137454783,3.73129937127552,512000,0,-13.8155105579643,"510000",6.22633902129789,3.70704593973844,"四川省","王东明",2013,2017,2,210000,10140,2013,NA,0,0,0,0,0,0,0,17206332,27.3,7548299,7299320,15.8368327978286,16.6607880135718,0,0,0,0,0,0,0,0,2.27949793721738,3
"1893",512000,2014,0,0,0,"资阳市",1,"李佳",3228,1,1966,0,511400,510000,2,NA,NA,NA,18,2,1987,1985,NA,0,48,6,2009,0,"邓全忠",3228,0,1962,0,0,0,3,1979,1,10611,18,2,1983,1982,NA,0,52,"51",1506,3,2012,2014,21,2003,0,50,1,12,1,1,1,0,36,2304,2704,9,0,0,0,31,32,3,0,6,507.3,506.6,21546,1092.3616,48.4418,9.97794546345414,6.23107182445286,3.90079622025368,512000,0,-13.8155105579643,"510000",6.22910254457264,3.88036307736692,"四川省","王东明",2013,2017,3,210000,10140,2013,NA,3,0,0,0,0,0,0,1886782,26.1244,554619,9082217,13.2260366705023,14.4503832903849,0,0,0,0,0,0,0,0,3.40194259482636,3
"1894",512000,2015,118623210000,4,29655802500,"资阳市",1,"周喜安",1500,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,0,52,1,2015,0,"陈吉明",1500,0,1962,0,510300,510000,3,1980,5,NA,18,1,1984,1984,NA,0,53,"51",1509,1,2015,2017,20,2014,0,53,3,2,0,0,1,0,1,2704,2809,1,0,0,0,31,31,1,1,1,507.3,507.3,33592,1195.602,55.4619,10.422043222364,6.23107182445286,4.03356607440223,512000,1,20.8940478182066,"510000",6.22910254457264,4.01569629852616,"四川省","王东明",2013,2017,4,210000,10140,2013,NA,0,0,1,1,1,3,0,2160816,26.0376,617733,8155176,13.3338116042492,14.5859964860981,12916160500,12916160500,936160500,1.198e+10,23.2817451162905,23.2817451162905,20.657297495169,23.2065044297172,3.49797728144684,3
"1895",512000,2016,5374213100000,7,767744728571.428,"资阳市",1,"周喜安",1500,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,0,53,2,2015,0,"陈吉明",1500,0,1962,0,510300,510000,3,1980,5,NA,18,1,1984,1984,NA,0,54,"51",1509,2,2015,2017,21,2014,0,53,2,3,0,0,1,0,4,2809,2916,4,0,0,0,32,32,2,0,2,503.68,505.47,35702,12703811,617733,10.4829619886075,6.22392456505954,13.3338132230703,512000,1,24.7074630932367,"510000",6.22194114578898,13.3338116042492,"四川省","王东明",2013,2017,5,210000,10140,2013,NA,1,0,1,1,1,0,3,1883649,18.1974,468360,7302505,13.0569925099627,14.4487214110289,50138260084,50138260084,25007422000,25130838084,24.6380502279376,24.6380502279376,23.9424384977945,23.9473615379259,4.02179733538304,3
"1896",512000,2017,569229340000,5,113845868000,"资阳市",1,"周喜安",1500,0,1963,0,411300,410000,4,1981,5,10183,21,2,1988,1988,NA,0,54,3,2015,0,"陈吉明",1500,0,1962,0,510300,510000,3,1980,5,NA,18,1,1984,1984,NA,0,55,"51",1509,3,2015,2017,20,2014,0,53,1,4,0,0,1,0,9,2916,3025,9,0,0,0,33,33,3,0,3,355,355,37308,9434411,468360,10.5269630598468,5.87493073085203,13.0569946450701,512000,1,22.4623790618751,"510000",5.87211778947542,13.0569925099627,"四川省","王东明",2013,2017,6,210000,10140,2013,NA,0,0,1,1,1,1,0,1803147,17.6102,497670,NA,13.1176924857544,14.405044029644,34110362000,272882896000,34110362000,238772534000,24.2528670460735,26.3323085877277,24.2528670460735,26.1987771951037,3.62317800952438,3
"1897",520100,2010,0,0,0,"贵阳市",1,"李军",3655,0,1962,0,430700,430000,4,1978,3,10483,21,2,1985,1985,NA,0,48,4,2007,0,"袁周",3655,0,1957,0,411000,410000,2,NA,NA,NA,18,1,1976,1983,NA,1,53,"52",1524,6,2005,2010,9,1997,0,48,1,14,1,0,1,0,16,2304,2809,36,0,0,1,34,27,6,0,4,367.08,365.5,24585,971.938,105.364,10.109891779846,5.90830030584721,4.66686717379101,520100,0,-13.8155105579643,"520000",5.90557980795081,4.6574210217865,"贵州省","石宗源",2006,2010,6,130000,10742,2006,NA,0,0,0,0,1,0,0,2043801,70.34,1363034,10191025,14.1252236553419,14.5303218674448,0,0,0,0,0,0,0,0,1.4994497569393,1
"1898",520100,2011,0,0,0,"贵阳市",1,"李军",3655,0,1962,0,430700,430000,4,1978,3,10483,21,2,1985,1985,NA,0,49,5,2007,0,"李再勇",3655,0,1962,1,520300,520000,3,1979,2,10659,18,1,1983,1984,NA,0,49,"52",1525,1,2011,2012,9,2008,0,49,2,4,0,0,1,0,25,2401,2401,1,0,0,0,28,27,1,1,5,337.16,370.12,26057,1121.8174,136.3034,10.1680417250959,5.82351915625853,4.92219307575938,520100,0,-13.8155105579643,"520000",5.82055759512928,4.91488328336569,"贵州省","栗战书",2011,2012,2,130000,NA,2011,NA,0,0,1,0,0,0,0,2773807,76.52,1870940,16005898,14.4419515363294,14.835731302815,0,0,0,0,0,0,0,0,1.48257400023518,2
"1899",520100,2012,0,0,0,"贵阳市",1,"李军",3655,0,1962,0,430700,430000,4,1978,3,10483,21,2,1985,1985,NA,0,50,6,2007,0,"李再勇",3655,0,1962,1,520300,520000,3,1979,2,10659,18,1,1983,1984,NA,1,50,"52",1525,2,2011,2012,9,2008,0,49,1,5,1,0,1,0,36,2500,2500,4,0,0,0,29,28,2,0,6,376.1,374.6,31712,1383.0724,187.094,10.3644504371297,5.93251040426431,5.2369418378716,520100,0,-13.8155105579643,"520000",5.92985506547629,5.23161116435323,"贵州省","栗战书",2011,2012,3,130000,NA,2011,NA,0,0,1,0,0,0,0,3493275,82.7,2411920,18973500,14.6959336687833,15.0663502495764,0,0,0,0,0,0,0,0,1.44833783873429,2
"1900",520100,2013,0,0,0,"贵阳市",1,"李军",3655,0,1962,0,430700,430000,4,1978,3,10483,21,2,1985,1985,NA,0,51,7,2007,0,"刘文新",3655,0,1967,0,360300,360000,2,NA,NA,NA,18,1,1985,1995,NA,0,46,"52",1526,1,2013,2017,9,2006,0,46,5,8,1,0,1,0,49,2601,2116,1,0,0,0,28,18,1,1,6,374.5,375.3,38447,1700.3048,241.192,10.5570359484828,5.92825847120419,5.48973080002021,520100,0,-13.8155105579643,"520000",5.92559180295727,5.48559329680712,"贵州省","赵克志",2013,2015,2,370000,NA,2013,NA,0,0,1,0,0,0,0,2191657,97.7,1235902,30303811,14.0273116258304,14.6001684367039,0,0,0,0,0,0,0,0,1.77332587858908,5
"1901",520100,2014,202722800000,1,202722800000,"贵阳市",1,"陈刚",4814,0,1965,0,321000,320000,5,1980,3,11117,12,NA,1990,1986,NA,0,49,1,2014,0,"刘文新",4814,0,1967,0,360300,360000,2,NA,NA,NA,18,1,1985,1995,NA,0,47,"52",1526,2,2013,2017,9,2006,0,46,4,9,1,0,1,0,1,2401,2209,4,0,0,0,29,19,2,0,1,379.1,376.8,55024,2085.4252,277.2077,10.915524732672,5.9404343759952,5.62836795703586,520100,1,21.4299351795905,"520000",5.93780002252229,5.62476704470773,"贵州省","赵克志",2013,2015,3,370000,NA,2013,NA,0,0,1,0,1,0,0,4486298,103.8654,3315962,23360600,15.0142583355818,15.3165384207459,0,0,0,0,0,0,0,0,1.3529401121002,5
"1902",520100,2015,2969457020000,10,296945702000,"贵阳市",1,"陈刚",4814,0,1965,0,321000,320000,5,1980,3,11117,12,NA,1990,1986,NA,0,50,2,2014,0,"刘文新",4814,0,1967,0,360300,360000,2,NA,NA,NA,18,1,1985,1995,NA,0,48,"52",1526,3,2013,2017,9,2006,0,46,3,10,1,0,1,0,4,2500,2304,9,0,0,0,30,20,3,0,2,382.9,381,55018,2497.2691,331.5962,10.9154156833998,5.95038210200675,5.80692914155826,520100,1,24.1142300444923,"520000",5.94777385848325,5.80391796360561,"贵州省","赵克志",2013,2015,4,370000,NA,2013,NA,0,0,1,0,1,0,0,5035189,104.0194,3741476,28044458,15.1349907439424,15.4319616206696,1541296077300,1594859077300,1540258980300,54600097000,28.0636447870371,28.0978064954727,28.0629716872419,24.7233014962708,1.34577610547281,5
"1903",520100,2016,5323016300000,15,354867753333.333,"贵阳市",1,"陈刚",4814,0,1965,0,321000,320000,5,1980,3,11117,12,NA,1990,1986,NA,0,51,3,2014,0,"刘文新",4814,0,1967,0,360300,360000,2,NA,NA,NA,18,1,1985,1995,NA,0,49,"52",1526,4,2013,2017,9,2006,0,46,2,11,1,0,1,0,9,2601,2401,16,0,0,0,31,21,4,0,3,391.79,387.35,63003,28911600,3741476,11.0509376232875,5.97327511790777,15.1349910112165,520100,1,24.6978910463094,"520000",5.97072598195858,15.1349907439424,"贵州省","陈敏尔",2016,2017,2,330000,NA,2016,NA,0,0,0,0,0,0,0,5252621,105.7448,3663181,33807314,15.1138424535896,15.4742377480852,267924550962,329033115762,260833620162,68199495600,26.3139712515638,26.5194242384609,26.2871485703585,24.9457030058887,1.43389611378744,5
"1904",520100,2017,4326699440000,8,540837430000,"贵阳市",1,"李再勇",4412,0,1962,1,520300,520000,3,1979,2,10659,18,1,1983,1984,NA,1,55,1,2017,0,"刘文新",4412,0,1967,0,360300,360000,2,NA,NA,NA,18,1,1985,1995,NA,1,50,"52",1526,5,2013,2017,9,2006,0,46,1,12,1,0,1,0,1,3025,2500,25,0,0,0,32,22,5,0,1,401,397,67772,31577001,3663181,11.123904409278,5.99645208861902,15.1138427265763,520100,1,24.49065592725,"520000",5.99396142730657,15.1138424535896,"贵州省","陈敏尔",2016,2017,3,330000,NA,2016,NA,0,0,0,0,1,0,0,5824776,109.0636,3778473,NA,15.1448305177246,15.577631101741,79659864485,79659864485,32138045635,47521818850,25.1010317135436,25.1010317135436,24.1933063875662,24.5844547867523,1.54156877659308,5
"1905",520200,2010,0,0,0,"六盘水市",1,"刘一民",197,0,1955,0,511300,510000,3,1976,1,10561,18,1,1980,1976,NA,0,55,3,2008,0,"何刚",197,0,1962,0,130200,130000,3,1979,1,NA,18,2,1983,1983,NA,0,48,"52",1530,3,2008,2012,9,2002,0,46,3,9,1,0,1,0,9,3025,2304,9,0,0,0,27,27,3,0,3,319.35,316.16,14422,430.156,37.124,9.5765100974767,5.76941414808503,3.64084400507538,520200,0,-13.8155105579643,"520000",5.7662876800076,3.61426366073315,"贵州省","石宗源",2006,2010,6,130000,10742,2006,NA,0,0,1,0,1,0,0,1111159,19.61,493083,3355144,13.1084327958523,13.9209141726933,0,0,0,0,0,0,0,0,2.25349281966728,3
"1906",520200,2011,0,0,0,"六盘水市",1,"刘一民",197,0,1955,0,511300,510000,3,1976,1,10561,18,1,1980,1976,NA,0,56,4,2008,0,"何刚",197,0,1962,0,130200,130000,3,1979,1,NA,18,2,1983,1983,NA,0,49,"52",1530,4,2008,2012,9,2002,0,46,2,10,1,0,1,0,16,3136,2401,16,0,0,0,28,28,4,0,4,319.2,314.7,NA,500.6319,49.3083,NA,5.76894580056261,3.91817007343341,520200,0,-13.8155105579643,"520000",5.76581786557565,3.89809242387617,"贵州省","栗战书",2011,2012,2,130000,NA,2011,NA,0,0,0,0,0,0,0,1467141,22.18,708355,3501466,13.47070065944,14.1988261670258,0,0,0,0,0,0,0,0,2.07119452816737,3
"1907",520200,2012,0,0,0,"六盘水市",1,"王晓光",2601,0,1961,0,371700,370000,3,1980,6,10663,18,2,1984,1986,NA,0,51,1,2012,0,"何刚",2601,0,1962,0,130200,130000,3,1979,1,NA,18,2,1983,1983,NA,0,50,"52",1530,5,2008,2012,9,2002,0,46,1,11,1,0,1,0,1,2601,2500,25,0,0,0,29,29,5,0,1,321.4,320.3,21522,613.8561,70.8355,9.97683094676034,5.77579301063247,4.27437878283381,520200,0,-13.8155105579643,"520000",5.77268645330341,4.26036028746385,"贵州省","栗战书",2011,2012,3,130000,NA,2011,NA,0,0,0,0,1,0,0,1880834,24.3,1034949,7663875,13.8498627081052,14.4472258534585,0,0,0,0,0,0,0,0,1.81732046699886,3
"1908",520200,2013,1.53988e+11,1,1.53988e+11,"六盘水市",1,"王晓光",2601,0,1961,0,371700,370000,3,1980,6,10663,18,2,1984,1986,NA,0,52,2,2012,0,"周荣",2601,0,1963,0,520500,520000,1,NA,NA,NA,16,1,1981,1984,NA,0,50,"52",1529,1,2013,2016,9,2013,1,50,4,1,0,0,1,0,4,2704,2500,1,0,0,0,32,29,1,1,2,322.5,285.5,25877,738.6526,103.4949,10.1611098222666,5.77919911394096,4.64913826638617,520200,1,21.1549703282579,"520000",5.77610313623583,4.63952233612903,"贵州省","赵克志",2013,2015,2,370000,NA,2013,NA,0,0,1,1,0,0,0,3667565,25,1367730,10549324,14.1286629892639,15.1150385120869,0,0,0,0,0,0,0,0,2.68149781024033,4
"1909",520200,2014,12663680000,1,12663680000,"六盘水市",1,"李再勇",4412,0,1962,1,520300,520000,3,1979,2,10659,18,1,1983,1984,NA,1,52,1,2014,0,"周荣",4412,0,1963,0,520500,520000,1,NA,NA,NA,16,1,1981,1984,NA,0,51,"52",1529,2,2013,2016,9,2013,1,50,3,2,0,0,1,0,1,2704,2601,4,0,0,0,33,30,2,0,1,325.4,324,27142,882.11,123.5902,10.2088376226413,5.78812362308995,4.82502995157475,520200,1,18.6568337047402,"520000",5.78505519478494,4.81697125385424,"贵州省","赵克志",2013,2015,3,370000,NA,2013,NA,0,0,1,1,1,0,0,2247939,24.5052,1287414,13362721,14.0681461131726,14.6255243543962,0,0,0,0,0,0,0,0,1.74608867077723,4
